20/11/2024 11:59:51;2;True;0.71;715.822;
20/11/2024 11:59:51;3;False;0;0;
20/11/2024 11:59:53;1;True;1.05;2315.251;
20/11/2024 11:59:53;2;True;1.39;5371.238;
20/11/2024 11:59:53;3;False;0;0;
20/11/2024 11:59:55;1;True;1.75;10718.75;
20/11/2024 11:59:55;2;True;1.55;7447.751;
20/11/2024 11:59:55;3;False;0;0;
20/11/2024 11:59:57;1;True;1.65;8984.25;
20/11/2024 11:59:57;2;True;0.98;1882.384;
20/11/2024 11:59:57;3;False;0;0;
20/11/2024 11:59:59;1;True;1.78;11279.504;
20/11/2024 11:59:59;2;True;0.78;949.104;
20/11/2024 11:59:59;3;False;0;0;
20/11/2024 12:00:01;1;True;1.06;2382.032;
20/11/2024 12:00:01;2;True;1.19;3370.318;
20/11/2024 12:00:01;3;False;0;0;
20/11/2024 12:00:03;1;True;1.14;2963.088;
20/11/2024 12:00:03;2;True;1.11;2735.263;
20/11/2024 12:00:03;3;False;0;0;
20/11/2024 12:00:05;1;True;0.96;1769.472;
20/11/2024 12:00:05;2;True;1.75;10718.75;
20/11/2024 12:00:05;3;False;0;0;
20/11/2024 12:00:07;1;True;1.88;13289.344;
20/11/2024 12:00:07;2;True;0.64;524.289;
20/11/2024 12:00:07;3;False;0;0;
20/11/2024 12:02:06;1;True;1.24;3813.248;
20/11/2024 12:02:06;2;True;1.28;4194.305;
20/11/2024 12:02:06;3;False;0;0;
20/11/2024 12:02:36;1;True;1.11;2735.263;
20/11/2024 12:02:36;2;True;1.57;7739.786;
20/11/2024 12:02:36;3;False;0;0;
20/11/2024 12:03:37;1;True;1.56;7592.832;
20/11/2024 12:03:37;2;True;1.95;14829.75;
20/11/2024 12:03:37;3;False;0;0;
